tier,key,doi,title,status,rows,rows_with_gaps,priority_score,missing_nel,missing_norb,missing_orbital_description,missing_basis_set,missing_software,mining_model,text_available,si_fetched
C-refetch,W4415351205,10.1021/jacs.5c11362,A Stable Radical in Cationic Dinuclear Rare-Earth Triple-Decker Complexes Featuring Switchable Magnetic Proper,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,yes
C-refetch,W7131286678,10.2139/ssrn.6297255,Electronic Spectroscopy and Photochemistry of cis and trans-HNNO,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W7135073035,10.26434/chemrxiv.15000853/v1,Conical Intersection Induced Valley-Ridge Inflection Drives Chemiluminescence in the SO 2 Afterglow Reaction,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W7154639117,10.1039/d6qi00728g,Deciphering the excited-state landscape of Cr( <scp>iii</scp> ) tris(diimines) using [Cr(phen) <sub>3</sub> ] ,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W7168174609,10.2139/ssrn.7094198,Triplet-State Formation in Thio- and Seleno-Psoralens in Aqueous Solution: A MS-CASPT2/MM Study,extracted,2,2,10,0,0,2,2,2,gpt-5.6,no,no
C-refetch,W3169228067,10.1063/5.0051218,Approximations of density matrices in N-electron valence state second-order perturbation theory (NEVPT2). II. ,extracted,3,3,9,0,0,3,0,3,gpt-5.6,no,no
C-refetch,W4200421027,10.26434/chemrxiv-2021-6csxm,Excited-state distortions control the reactivities and regioselectivities of photochemical 4π-electrocyclizati,extracted,4,4,8,0,0,4,0,0,gpt-5.6,no,no
C-refetch,W7125474687,10.26434/chemrxiv.10001518/v1,Automerization of Cyclobutadiene: Multi-Configuration Pair-Density Functional Theory Gives High Accuracy Where,extracted,4,4,8,0,0,4,0,0,gpt-5.6,no,no
C-refetch,W3046534471,10.1063/5.0011948,Mechanisms of the photodissociations of single isolated methanol,extracted,2,2,6,0,0,2,0,2,gpt-5.6,no,no
C-refetch,W4384924163,10.1021/acs.jctc.2c01316,New Density Matrix Renormalization Group Approaches for Strongly Correlated Systems Coupled with Large Environ,extracted,2,2,6,0,0,0,2,2,gpt-5.6,no,no
C-refetch,W4386046927,10.1021/acs.jpclett.3c01875,Optical Properties of Neutral F Centers in Bulk MgO with Density Matrix Embedding,extracted,2,2,6,0,0,0,2,2,gpt-5.6,no,no
C-refetch,W4394190678,10.26434/chemrxiv-2022-14tkm,Ring strain release and pseudo anti-aromaticities control photochemical reactivities in photoclick reactions,extracted,2,2,6,0,0,2,0,2,gpt-5.6,no,no
C-refetch,W4406485972,10.1021/acs.jctc.4c01473,Analytic First-Order Derivatives of CASPT2 Combined with the Polarizable Continuum Model,extracted,3,3,6,0,0,0,3,0,gpt-5.6,no,no
C-refetch,W4411385665,10.1039/d5cp00603a,Origins of crystallisation-induced dual emission of terephthalic and isophthalic acid crystals,extracted,2,2,6,0,0,2,0,2,gpt-5.6,no,no
C-refetch,W7154576984,10.1063/5.0317597,"Introducing PAIMP, the polarizable ab initio model potential method for embedded clusters",extracted_partial,1,1,6,1,0,0,1,1,claude-opus-5,no,yes
C-refetch,W1993273103,10.1063/1.1385151,"<i>Ab initio</i>, variational transition state theory and quasiclassical trajectory study on the lowest A′2 po",extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W2074929265,10.1021/jp905462b,Calculations of the Relative Energies of the <sup>2</sup>B<sub>1g</sub> and <sup>2</sup>A<sub>2u</sub> States ,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W2080554238,10.1021/ct5010388,Polarizable QM/MM Multiconfiguration Self-Consistent Field Approach with State-Specific Corrections: Environme,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W2323243234,10.1021/jp306218z,"Theoretical Study of the Dynamics and Kinetics of the O + CS → CO + S Chemical Laser Reaction, Where CO Shows ",extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W2755809068,10.26434/chemrxiv.5373964.v1,Ethynamine - Ketenimine - Acetonitrile - Rearrangements: A computational Study of Flash Vacuum Pyrolysis Proce,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W4362661538,10.1139/cjc-2022-0267,"Do we need delocalised wavefunctions for the excited state dynamics of 1,1-difluoroethylene?",extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W4396815262,10.1021/acsami.4c04347,Computational Investigations of the Detailed Mechanism of Reverse Intersystem Crossing in Inverted Singlet–Tri,extracted,5,5,5,0,0,0,0,5,gpt-5.6,no,no
C-refetch,W4409879312,10.2139/ssrn.5234300,A Xms-Caspt2 Study on the Photophysics of a Thio-Caged Single-Atom Fluorescence Switch,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W4410949048,10.2139/ssrn.5279277,Designing of Thermally Activated Delayed Fluorescence in Star-Fusedbenzotrithiophene Isomers: A Model Exact St,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W4413304212,10.2139/ssrn.5396947,Theoretical Study of the Electronic Structure and Spectroscopic Properties of Lah Molecule,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W7155198180,10.1063/5.0320535,Trajectory excited-state dynamics study of pyrazine: Assessment of potential energy surfaces and simulation of,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W7162109200,10.2139/ssrn.6814820,How atoms bind together to form ground state benzene: an ab initio study,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W7164300004,10.2139/ssrn.6919244,Excited-State Nonradiative Decay in a ratiometric probe PBQ: Insights from Nonadiabatic Dynamics Simulations,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W7167631966,10.26434/chemrxiv.15005727/v1,Mechanistic Insights into Luminol Chemiexcitation: The Role of the Amide Carbonyls,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W7168543584,10.26434/chemrxiv.15006148/v1,"Selenenic vs. Sulfenic Acids: Enthalpies of Formation, Bond Dissociation Energies, and Thermochemical Properti",extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W7171378304,10.3390/ijms27156627,Competing Photoisomerization and Excited-State Intramolecular Proton Transfer in a Visible-Light-Driven Salicy,extracted,1,1,5,0,0,1,1,1,gpt-5.6,no,no
C-refetch,W2080355049,10.1103/physrevb.53.1138,<i>Ab initio</i>model-potential embedded-cluster study of Jahn-Teller parameters and electronic transition ene,extracted,4,4,4,0,0,0,0,4,gpt-5-codex,no,no
C-refetch,W2394874500,10.1063/1.4948956,Adaptive time steps in trajectory surface hopping simulations,extracted,2,2,4,0,0,0,2,0,gpt-5.6,no,no
C-refetch,W4391095463,10.1088/1402-4896/ad2145,Electronic structure of ground and low-lying excited states of BaLi<sup>+</sup> molecular ion: spin-orbit effe,extracted,1,1,4,0,0,1,1,0,gpt-5.6,no,no
C-refetch,W4393320699,10.1016/j.jms.2024.111902,"A new look at N <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si86.svg"" display=""inline"" id",extracted,1,1,4,0,0,1,1,0,gpt-5.6,no,no
C-refetch,W4402049631,10.1039/d4cp02505a,Excited state electronic structure of dimethyl disulfide involved in photodissociation at ∼200 nm,extracted,2,2,4,0,0,2,0,0,gpt-5.6,no,no
C-refetch,W4404365081,10.26434/chemrxiv-2024-wtrg5,Photodissociation Dynamics of Indole using Multi-Configuration Time-dependent Hartree Method,extracted,1,1,4,0,0,1,1,0,gpt-5.6,no,no
C-refetch,W4409642959,10.1021/acs.jpca.4c08520,Quantum Mechanics/Molecular Mechanics Studies on the Excited-State Relaxation Mechanisms of Cytidine Analogues,extracted,2,2,4,0,0,0,2,0,gpt-5.6,no,yes
C-refetch,W4410603616,10.1021/acs.cgd.5c00337,"Tuning Self-Aggregation and Nuclearity in Multinuclear CoII Complexes: Synthesis, Structural Diversity, and Ch",extracted,2,2,4,0,0,0,2,0,gpt-5.6,no,yes
C-refetch,W7167685201,10.17632/yr9trm7ysx.1,"ArC+ (ionized argon carbide) potential curves, SA-CASSCF/MRACPF2a",extracted,1,1,4,0,0,1,1,0,gpt-5.6,no,no
C-refetch,W1987851947,10.1016/j.cplett.2006.04.073,Accurate MRCI study of ground-state N2H2 potential energy surface,extracted,1,1,3,0,0,1,0,1,gpt-5.6,no,no
C-refetch,W2041299220,10.1002/(sici)1097-461x(2000)77:6<961::aid-qua4>3.0.co;2-a,"Structure and spectroscopy of Cr3+ defects in KMgF3, KZnF3, and CsCaF3 crystals. An ab initio model potential ",extracted,3,3,3,0,0,0,0,3,gpt-5-codex,no,no
C-refetch,W2739675675,10.1002/jcc.24897,Theoretical studies of spin state‐specific [2 + 2] and [5 + 2] photocycloaddition reactions of <i>n</i>‐(1‐pen,extracted,1,1,3,0,0,0,1,1,gpt-5.6,no,no
C-refetch,W3170110028,10.26434/chemrxiv.14775096.v1,"Thionation of a Fluorescent Thieno[3,4-d]pyrimidine Derivative for the Development of a Heavy-Atom-Free Photos",extracted,1,1,3,0,0,1,0,1,gpt-5.6,no,no
C-refetch,W3212697169,10.26434/chemrxiv.11618127.v2,Locating Conical Intersections Using the Quasidegenerate Partially and Strongly Contracted NEVPT2 Methods,extracted,1,1,3,0,0,1,0,1,gpt-5.6,no,no
C-refetch,W4200113171,10.1021/acs.jpca.1c07108,Theoretical Studies on the Excited-State Decay Mechanism of Homomenthyl Salicylate in a Gas Phase and an Aceto,extracted,1,1,3,0,0,0,1,1,gpt-5.6,no,yes
C-refetch,W4307179396,10.1039/d2cp02941c,The impact of different geometrical restrictions on the nonadiabatic photoisomerization of biliverdin chromoph,extracted,1,1,3,0,0,0,1,1,gpt-5.6,no,no
C-refetch,W4414553927,10.1021/acs.inorgchem.5c03929,Synthesis &amp; Magnetic Properties of an Antimony Chelate (‘XantSb2’) Supported Cobalt(II): Rare Example of a,extracted,1,1,3,0,0,0,1,1,gpt-5.6,no,yes
C-refetch,W7160596091,10.1016/j.combustflame.2026.115037,Understanding the formation of nitrogen-containing products in pyrrole pyrolysis,extracted,1,1,3,0,0,1,0,1,gpt-5.6,no,no
C-refetch,W7164903904,10.26434/chemrxiv.15002579/v2,NEVPT2 Multiple Spawning Molecular Dynamics Simulations for Uracil,extracted,1,1,3,0,0,1,0,1,gpt-5.6,no,no
C-refetch,W2592838325,10.1016/j.cplett.2017.03.007,Comparison of ultrafast electron and X-ray diffraction – A computational study,extracted,1,1,2,0,0,1,0,0,gpt-5.6,no,no
C-refetch,W2795323846,10.1016/j.jlumin.2018.02.066,Light and nucleobases: A good interaction for everybody,extracted,1,1,2,0,0,1,0,0,gpt-5.6,no,no
C-refetch,W2955961721,10.1021/acs.jpca.9b04372,Stereoselective Excited-State Isomerization and Decay Paths in <i>cis</i>-Cyclobiazobenzene,extracted,1,1,2,0,0,0,1,0,gpt-5.6,no,no
C-refetch,W4378974680,10.1021/acs.jctc.3c00175,Predicting Magnetic Coupling and Spin-Polarization Energy in Triangulene Analogues,extracted,2,1,2,0,0,0,1,0,gpt-5.6,no,no
C-refetch,W4414447487,10.26434/chemrxiv-2025-s9zgq-v2,Benchmarking density functional approximations in nonadiabatic dynamics: trans-cis isomerization in retinal mo,extracted,1,1,2,0,0,1,0,0,gpt-5.6,no,no
C-refetch,W4417497383,10.1063/5.0297328,Key roles of conical intersections in the photolysis of phosphine and diphosphine,extracted,2,2,2,0,0,0,0,2,gpt-5.6,no,no
C-refetch,W7128540746,10.48550/arxiv.2602.07746,Charge Transfer with a Spin. I: A Generalized CASSCF Framework for Investigating Charge Transfer in the Presen,extracted,1,1,2,0,0,0,1,0,gpt-5.6,no,no
C-refetch,W1965125867,10.1039/c4cp00662c,Switching magnetic interactions in the NiFe Prussian Blue Analogue: an ab initio inspection,extracted,1,1,1,0,0,0,0,1,gpt-5-codex,no,no
C-refetch,W1994925141,10.1002/1097-461x(2000)80:4/5<623::aid-qua11>3.0.co;2-0,Ab initio model potential embedded cluster calculation of the absorption spectrum of Cs2GeF6:Mn4+. Large discr,extracted,1,1,1,0,0,0,0,1,gpt-5-codex,no,no
C-refetch,W2958737176,10.1021/acs.joc.9b01197,Detection and Identification of Reaction Intermediates in the Photorearrangement of Pyridazine <i>N</i>-Oxide:,extracted,1,1,1,0,0,0,0,1,gpt-5.6,no,no
C-refetch,W3033717708,10.1063/5.0010019,An alternative choice of the zeroth-order Hamiltonian in CASPT2 theory,extracted,1,1,1,0,0,0,0,1,gpt-5.6,no,no
C-refetch,W7105923768,10.1063/5.0294497,A novel probe of photochemical reaction mechanisms of sulfine from vertical and adiabatic excitations,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,no,yes
C-refetch,W7108208601,10.1063/5.0292616,"Effect of polar and non-polar media on photoinduced ring-opening of 1,3-cyclohexadiene: A QM/MM-based surface ",extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,no,yes
C-refetch,W7147045669,10.1063/5.0313670,"Excited-state-dependent chiral pathways in the photoisomerization of cis-4,4'-azopyridine",extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,no,yes
C-refetch,W7163639019,10.1063/5.0324882,Ionic modulation of the charge transfer transitions in host-guest complexes of carbon nanorings and fullerenes,extracted_partial,1,1,1,0,0,0,0,1,claude-opus-5,no,yes
