Title,Author,Year,Citation count,Open access,DOI
On the Role of Valence and Semi-Core Electron Correlation on Spin-Gaps in Fe(II)-Porphyrins,Giovanni Li Manni|Daniel Kats|David P. Tew|Ali Alavi,2018,14,Open Access,https://doi.org/10.26434/chemrxiv.7195370.v1
"Excited Electronic States, Transition Probabilities, and Radiative Lifetimes of CAs: A Theoretical Contribution and Challenge to Experimentalists",Ana Paula de Lima Batista|Antonio G. S. de Oliveira‐Filho|Fernando R. Ornellas,2011,16,Open Access,https://doi.org/10.1021/jp204497p
Stark Control of a Chiral Fluoroethylene Derivative,Daniel Kinzel|Philipp Marquetand|Leticia González,2011,15,Open Access,https://doi.org/10.1021/jp207947x
Theoretical study of Pu and Am tetracarbide molecules,Péter Pogány|Attila Kovács|R.J.M. Konings,2014,11,Open Access,https://doi.org/10.1002/qua.24628
<i>Ab initio</i> study of the O(1D)+CH4(X 1A1)→OH(X 2Π)+CH3(X 2A2″) reaction: Ground and excited potential energy surfaces,Jordi Hernando|Judith Millán|R. Sayós|Miguel González,2003,21,Open Access,https://doi.org/10.1063/1.1615766
"Heterospin Systems Constructed from [Cu<sub>2</sub>Ln]<sup>3+</sup>and [Ni(mnt)<sub>2</sub>]<sup>1</sup><sup>-</sup><sup>,2</sup><sup>-</sup>Tectons:  First 3p−3d−4f Complexes (mnt = Maleonitriledithiolato)",Augustin M. Mădălan|Narcis Avarvari|Marc Fourmigué|Rodolphe Clérac|Liviu F. Chibotaru|Sergiu Clima|Marius Andruh,2008,109,Open Access,https://doi.org/10.1021/ic701738z
inZOR-ND vs Random Search: Comparative Validation for CASSCF Active Space Discovery on Cr₂ with Multiple Geometries,Dumitru Novic,2026,0,Open Access,https://doi.org/10.5281/zenodo.19135911
Multi-reference perturbation theory study on the CsYb molecule including the spin-orbit coupling,Darya Meniailava|Maksim Shundalau,2017,16,Open Access,https://doi.org/10.1016/j.comptc.2017.03.046
Nonadiabatic ab Initio Dynamics of Two Models of Schiff Base Retinal,Toshimasa Ishida|Shinkoh Nanbu|Hiroki Nakamura,2009,53,Open Access,https://doi.org/10.1021/jp8110315
Theoretical study of the reaction mechanism and kinetics of the phenyl + propargyl association,Alexander N. Morozov|Alexander M. Mebel,2020,30,Open Access,https://doi.org/10.1039/d0cp00306a
"Ligand‐ and Metal‐Based Reactivity of a Neutral Ruthenium Diolefin Diazadiene Complex: The Innocent, the Guilty and the Suspicious",Vivek Sinha|Bruno Pribanic|Bas de Bruin|Mónica Trincado|Hansjörg Grützmacher,2018,29,Open Access,https://doi.org/10.1002/chem.201705957
Slow magnetization dynamics in Co( <scp>ii</scp> )/Co( <scp>iii</scp> ) triethanolamine/pivalate complexes,Carolina Sarto|Mathieu Rouzières|Jun‐Liang Liu|Heiko Bamberger|Joris van Slageren|Rodolphe Clérac|Pablo Alborés,2018,12,Open Access,https://doi.org/10.1039/c8dt04041a
Berechnung der angeregten Zustände von Modellchromophoren des Retinals und einigen Analogen: eine CASSCF / CASPT2-Studie,Julia Hufen,2008,0,Open Access,
Revisiting the Electronic Structure of Cobalt-Porphyrin Nitrene and Carbene Radicals with NEVPT2-CASSCF Calculations: Doublet versus Quartet Ground States,Nicolaas P. van Leest|Bas de Bruin,2021,0,Open Access,https://doi.org/10.26434/chemrxiv.14254289.v1
"Synthesis, structural and magnetic properties of cobalt( <scp>ii</scp> ) complexes with pyridine-based macrocyclic ligand containing two pyridine pendant arms",Eva Zahradníková|Céline Pichon|Carine Duhayon|Jean‐Pascal Sutter|Petr Halaš|Bohuslav Drahoš,2024,8,Open Access,https://doi.org/10.1039/d4ra02387k
"Soft X-ray Spectroscopy Simulations with Multiconfigurational Wave Function Theory: Spectrum Completeness, Sub-eV Accuracy, and Quantitative Reproduction of Line Shapes",Francesco Montorsi|Francesco Segatta|Artur Nenov|Shaul Mukamel|Marco Garavelli,2022,35,Open Access,https://doi.org/10.1021/acs.jctc.1c00566
Ammonia-modified Co( <scp>ii</scp> ) sites in zeolites: spin and electron density redistribution through the Co <sup>II</sup> –NO bond,Adam Stępniewski|Mariusz Radoń|Kinga Góra‐Marek|Ewa Brocławik,2016,17,Open Access,https://doi.org/10.1039/c5cp07452e
Ab initio multi-reference perturbation theory calculations of the ground and low-lying electronic states of the KRb molecule,Maksim Shundalau|G. А. Pitsevich|А. E. Malevich|Anton V. Hlinisty|А. А. Минько|R. Ferber|M. Tamanis,2016,17,Open Access,https://doi.org/10.1016/j.comptc.2016.04.029
A highly contorted push–pull naphthalenediimide dimer and evidence of intramolecular singlet exciton fission,Deepak Bansal|Arup Kundu|Vijay P. Singh|Arun K. Pal|Ayan Datta|Jyotishman Dasgupta|Pritam Mukhopadhyay,2022,29,Open Access,https://doi.org/10.1039/d2sc04187a
Nonadiabatic Dynamics of Photoexcited <i>cis</i>-Stilbene Using Ab Initio Multiple Spawning,Hayley Weir|Monika Williams|Robert M. Parrish|Edward G. Hohenstein|Todd J. Martı́nez,2020,39,Open Access,https://doi.org/10.1021/acs.jpcb.0c03344
"Relaxation Dynamics of Hydrated Thymine, Thymidine, and Thymidine Monophosphate Probed by Liquid Jet Time-Resolved Photoelectron Spectroscopy",Blake A. Erickson|Zachary N. Heim|Elisa Pieri|Erica Liu|Todd J. Martı́nez|Daniel M. Neumark,2019,28,Open Access,https://doi.org/10.1021/acs.jpca.9b08258
On the stability of Be3: A benchmark complete active space self-consistent field + averaged quadratic coupled cluster study,Jorge Iván Amaro-Estrada|Anthony Scemama|Michel Caffarel|A. Ramı́rez-Solı́s,2011,8,Open Access,https://doi.org/10.1063/1.3635403
Pathways to Triplet or Singlet Oxygen during the Dissociation of Alkali Metal Superoxides: Insights by Multireference Calculations of Molecular Model Systems,Aleksandr Zaichenko|Daniel Schröder|Jürgen Janek|Doreen Mollenhauer,2019,24,Open Access,https://doi.org/10.1002/chem.201904110
<i>peri</i> -Acenoacene molecules: tuning of the singlet and triplet excitation energies by modifying their radical character,Alicia Omist|Gaetano Ricci|Amel Derradji|Á. J. Pérez‐Jiménez|Emilio San‐Fabián|Yoann Olivier|J. C. Sancho-Garcı́a,2021,8,Open Access,https://doi.org/10.1039/d1cp03232a
Canonical-ensemble SA-CASSCF strategy for problems with more diabatic than adiabatic states: Charge-bond resonance in monomethine cyanines,Seth Olsen,2014,0,Open Access,https://doi.org/10.48550/arxiv.1407.6063
"The radiative association of Si and N atoms, C and O atoms, and C atoms and S+ ions",P. D. Singh|G. C. Sanzovo|Antonio Carlos Borin|Fernando R. Ornellas,2002,27,Open Access,https://doi.org/10.1111/j.1365-2958.2008.06311.x-i1
Elucidating the Role of Halides and Iron during Radiolysis-Driven Oxidative Etching of Gold Nanocrystals Using Liquid Cell Transmission Electron Microscopy and Pulse Radiolysis,Michelle F. Crook|Christian Laube|Ivan A. Moreno‐Hernandez|Axel Kahnt|Stefan Zahn|Justin C. Ondry|Aijia Liu|A. Paul Alivisatos,2021,33,Open Access,https://doi.org/10.1021/jacs.1c05099
Insights on spin delocalization and spin polarization mechanisms in crystals of azido copper(II) dinuclear complexes through the electron spin density Source Function,Carlo Gatti|Giovanni Macetti|Leonardo Lo Presti,2017,18,Open Access,https://doi.org/10.1107/s2052520617008083
Determination of the Optimal Energy Denominator Shift Parameter of KRb Electronic States in Quantum Chemical Computations Using Perturbation Theory,Maksim Shundalau|А. А. Минько,2016,8,Open Access,https://doi.org/10.1007/s10812-016-0201-9
Photoionization of furan from the ground and excited electronic states,Aurora Ponzi|Marin Sapunar|Celestino Angeli|Renzo Cimiraglia|Nađa Došlić|Piero Decleva,2016,24,Open Access,https://doi.org/10.1063/1.4941608
A Local Diabatisation Method for Two-State Adiabatic Conical Intersections,Eva Vandaele|Momir Mališ|Sandra Luber,2024,7,Open Access,https://doi.org/10.1021/acs.jctc.3c01008
Probing deactivation pathways of DNA nucleobases by two-dimensional electronic spectroscopy: first principles simulations,Artur Nenov|Javier Segarra‐Martí|Angelo Giussani|Irene Conti|Ivan Rivalta|Élise Dumont|Vishal Kumar Jaiswal|Salvatore Flavio Altavilla|Shaul Mukamel|Marco Garavelli,2014,33,Open Access,https://doi.org/10.1039/c4fd00175c
Second-Order Exchange-Dispersion Energy Based on a Multireference Description of Monomers,Michał Hapka|Michał Przybytek|Katarzyna Pernal,2019,20,Open Access,https://doi.org/10.1021/acs.jctc.9b00925
Photodissociation of vibrationally excited SH and SD radicals at 288 and 291nm: The S(D21) channel,Liesbeth M. C. Janssen|Mark van der Loo|Gerrit C. Groenenboom|Shiou-Min Wu|Dragana Č. Radenović|André J. A. van Roij|Ivan Anton Garcia|David H. Parker,2007,18,Open Access,https://doi.org/10.1063/1.2646522
Electronic absorption spectrum of a nonlinear carbon chain: trans-C6H4+,Mitsunori Araki|T. Motylewski|Przemysław Kolek|John P. Maier,2005,11,Open Access,https://doi.org/10.1039/b500052a
Lanthanide Luminescence Thermometry and Slow Magnetic Relaxation in 3-D Polycyanidometallate-Based Materials,Konstantinos Karachousos-Spiliotakopoulos|V. Tangoulis|Nikos Panagiotou|Anastasios J. Tasiopoulos|Vassilis Nastopoulos|Eufemio Moreno Pineda|Wolfgang Wernsdorfer|Michael Schulze|Alexandre M. P. Botas|Luís D. Carlos,2022,18,Open Access,https://doi.org/10.1021/acs.inorgchem.2c03128
Quantum Chemical Study of Trimolecular Reaction Mechanism between Nitric Oxide and Oxygen in the Gas Phase,Oleg B. Gadzhiev|Stanislav K. Ignatov|Alexei G. Razuvaev|Artëm E. Masunov,2009,44,Open Access,https://doi.org/10.1021/jp900484s
Mesityl or Imide Acridinium Photocatalysts: Accessible Versus Inaccessible Charge‐Transfer States in Photoredox Catalysis,Andrea Gini|Thomas Rigotti|Raúl Pérez–Ruíz|Mustafa Uygur|Rubén Mas‐Ballesté|Inés Corral|Lara Martínez‐Fernández|Víctor A. de la Peña O’Shea|Olga Garcı́a Mancheño|José Alemán,2019,9,Open Access,https://doi.org/10.1002/cptc.201900116
"Electronic Structure of the Water Oxidation Catalyst <i>cis</i>,<i>cis</i>-[(bpy)<sub>2</sub>(H<sub>2</sub>O)Ru<sup>III</sup>ORu<sup>III</sup>(OH<sub>2</sub>)(bpy)<sub>2</sub>]<sup>4+</sup>, The Blue Dimer",Jonah W. Jurss|Javier J. Concepcion|Jennifer M. Butler|Kristin M. Omberg|Luis M. Baraldo|Darla Graff Thompson|Estelle L. Lebeau|Brooks J. Hornstein|Jon R. Schoonover|Hershel Jude|J. D. Thompson|Dana M. Dattelbaum|Reginaldo C. Rocha|Joseph L. Templeton|Thomas J. Meyer,2012,53,Open Access,https://doi.org/10.1021/ic201521w
Identification of α-Fe in High-Silica Zeolites on the Basis of ab Initio Electronic Structure Calculations,Simon D. Hallaert|Max L. Bols|Pieter Vanelderen|Robert A. Schoonheydt|Bert F. Sels|Kristine Pierloot,2017,38,Open Access,https://doi.org/10.1021/acs.inorgchem.7b01653
Unveiling the Ring-Deformation-Driven Photostability of Isolated G-C Base Pair: A Caspt2//Casscf and Nonadiabatic Dynamics Perspective,Wenhui Yan|Yuxuan Liu|Xuehui Geng|Ying Liu|Xiaoqian Li|Yahui Guo|Zhijie Xu|Li Zhao,2025,0,Open Access,https://doi.org/10.2139/ssrn.5245276
"Absorption, resonance, the preresonance Raman study of the 1,3-dicyanomethylene croconate dianion using complete active space self-consistent field and density functional theory methods",Marcin Makowski|M. Pawlikowski,2003,12,Open Access,https://doi.org/10.1063/1.1626544
The protonation of N2O reexamined: A case study on the reliability of various electron correlation methods for minima and transition states,Jan M. L. Martin|Timothy J. Lee,1993,28,Open Access,https://doi.org/10.1063/1.464549
<i>Ab initio</i> and quasiclassical trajectory study of the N(2D)+NO(X 2Π)→O(1D)+N2(X 1Σg+) reaction on the lowest A′1 potential energy surface,Miguel González|Rosendo Valero|R. Sayós,2000,31,Open Access,https://doi.org/10.1063/1.1327263
Deposition of Tetracoordinate Co(II) Complex with Chalcone Ligands on Graphene,Jakub Hrubý|Šárka Vavrečková|Lukáš Masaryk|Antonín Sojka|Jorge Navarro-Giraldo|Miroslav Bartoš|Radovan Herchel|Ján Moncóľ|Ivan Němec|Petr Neugebauer,2020,20,Open Access,https://doi.org/10.3390/molecules25215021
Cobalt(II) Complexes Based on Benzylmalonate Anions Exhibiting Field-Induced Single-Ion Magnet Slow Relaxation Behavior,Ekaterina N. Zorina‐Tikhonova|Anna K. Matyukhina|Ivan V. Skabitskiy|Maxim A. Shmelev|Денис В. Корчагин|Konstantin A. Babeshkin|Nikolay N. Efimov|Mikhail A. Kiskin|И.Л. Еременко,2020,14,Open Access,https://doi.org/10.3390/cryst10121130
Theoretical investigation on the fluorescent sensing mechanism for recognizing formaldehyde: TDDFT calculation and excited-state nonadiabatic dynamics,Yunfan Yang|Lujia Yang|Fengcai Ma|Yongqing Li|Yue Qiu,2022,22,Open Access,https://doi.org/10.1088/1674-1056/ac80af
Photoexcited dynamics of the valence states of norbornadiene,Joseph C. Cooper|Crum Brown|Janaka Kara|Adam Kirrander,2025,7,Open Access,https://doi.org/10.1063/5.0246270
Toward the Understanding of the Photophysics and Photochemistry of 1-Nitronaphthalene under Solar Radiation: The First Theoretical Evidence of a Photodegradation Intramolecular Rearrangement Mechanism Involving the Triplet States,Angelo Giussani,2014,28,Open Access,https://doi.org/10.1021/ct500395f
"On the three lowest spin states of Na13+: Hybrid Density Functional Theory and benchmark <scp>CASSCF</scp>(12,12)+<scp>CASPT2</scp> studies",Emiliano Isaías Alanís‐Manzano|A. Ramı́rez-Solı́s,2022,0,Open Access,https://doi.org/10.1002/qua.26995
Better performance of Hartree–Fock over DFT: a quantum mechanical investigation on pyridinium benzimidazolate types of zwitterions in the light of localization/delocalization issues,Sanyasi Sitha,2023,13,Open Access,https://doi.org/10.1007/s00894-023-05706-1
Ab initio multi-reference perturbation theory calculations of the ground and some excited electronic states of the RbYb molecule,Maksim Shundalau|А. А. Минько,2017,12,Open Access,https://doi.org/10.1016/j.comptc.2017.01.008
Comparison of ab initio molecular properties of EDO-TTF with the properties of the (EDO-TTF)2PF6 crystal,G. Linker|P. H. M. van Loosdrecht|Piet van Duijnen|Ria Broer,2010,11,Open Access,https://doi.org/10.1016/j.cplett.2010.01.026
MLatom Software Ecosystem for Surface Hopping Dynamics in Python with Quantum Mechanical and Machine Learning Methods,Lina Zhang|Sebastian V. Pios|Mikołaj Martyka|Fuchun Ge|Yi-Fan Hou|Yuxinxin Chen|Lipeng Chen|Joanna Jankowska|Mario Barbatti|Pavlo O. Dral,2024,30,Open Access,https://doi.org/10.1021/acs.jctc.4c00468
Deciphering the photochemical mechanisms describing the UV-induced processes occurring in solvated guanine monophosphate,Salvatore Flavio Altavilla|Javier Segarra-MartÃ­|Artur Nenov|Irene Conti|Ivan Rivalta|Marco Garavelli,2015,33,Open Access,https://doi.org/10.3389/fchem.2015.00029
Extended active space CASSCF/MRSD CI calculations of the barrier height for the reaction: O + H2 yields OH + H,Stephen P. Walch,1986,0,Open Access,
"Molecular and Electronic Structure, and Hydrolytic Reactivity of a Samarium(II) Crown Ether Complex",Frankie D. White|Cristian Celis‐Barros|Jillian Rankin|Eduardo Solís-Céspedes|David Dan|Alyssa Gaiser|Yan Zhou|Jasmine Colangelo|Dayán Páez‐Hernández|Ramiro Arratia‐Pérez|Thomas E. Albrecht‐Schmitt,2019,23,Open Access,https://doi.org/10.1021/acs.inorgchem.8b03566
"Ring opening of 2-aza-3-borabicyclo[2.2.0]hex-5-ene, the Dewar form of 1,2-dihydro-1,2-azaborine: stepwise versus concerted mechanisms",Holger F. Bettinger|Otto Hauler,2013,18,Open Access,https://doi.org/10.3762/bjoc.9.86
Quenching the Quantum Tunneling of Magnetization in Heterometallic Octanuclear {TM<sup>III</sup><sub>4</sub>Dy<sup>III</sup><sub>4</sub>} (TM=Co and Cr) Single‐Molecule Magnets by Modification of the Bridging Ligands and Enhancing the Magnetic Exchange Coupling,Kuduva R. Vignesh|Stuart K. Langley|Keith S. Murray|Gopalan Rajaraman,2016,86,Open Access,https://doi.org/10.1002/chem.201604835
Excited-state non-radiative decay in stilbenoid compounds: an <i>ab initio</i> quantum-chemistry study on size and substituent effects,M. Ángeles Izquierdo|Junqing Shi|Sangyoon Oh|Soo Young Park|Begoña Milián‐Medina|Johannes Gierschner|Daniel Roca‐Sanjuán,2019,21,Open Access,https://doi.org/10.1039/c9cp03308d
Electron correlation in the interacting quantum atoms partition via coupled‐cluster lagrangian densities,Fernando José Holguín‐Gallego|Rodrigo Chávez‐Calvillo|Marco A. García‐Revilla|E. Francisco|Ángel Martín Pendás|Tomás Rocha‐Rinza,2016,33,Open Access,https://doi.org/10.1002/jcc.24372
Three-Coordinate Iron(II) Expanded Ring N-Heterocyclic Carbene Complexes,Jay J. Dunsford|David J. Evans|Thomas Pugh|Sachin N. Shah|Nicholas F. Chilton|Michael J. Ingleson,2016,26,Open Access,https://doi.org/10.1021/acs.organomet.6b00121
Isolation of an Arsenic Diradicaloid with a Cyclic C<sub>2</sub>As<sub>2</sub>‐Core,Henric Steffenfauseweh|Yury V. Vishnevskiy|Beate Neumann|Hans‐Georg Stammler|Diego M. Andrada|Rajendra S. Ghadwal,2022,24,Open Access,https://doi.org/10.1002/anie.202207415
Characterization of the minimum energy path for the reaction of singlet methylene with N2: The role of singlet methylene in prompt NO,Stephen P. Walch,1995,14,Open Access,https://doi.org/10.1063/1.470629
A Complete Active Space Self-Consistent Field Approach for Molecules in QED Environments,Riccardo Alessandro|Matteo Castagnola|Henrik Koch|Enrico Ronca,2025,12,Open Access,https://doi.org/10.1021/acs.jctc.5c00519
Dissociation of ground and nσ* states of CF3Cl using multireference configuration interaction with singles and doubles and with multireference average quadratic coupled cluster extensivity corrections,Juracy Regis de Lucena Júnior|Elizete Ventura|Silmar A. do Monte|Regiane C. M. U. Araújo|Mozart N. Ramos|Rui Fausto,2007,18,Open Access,https://doi.org/10.1063/1.2800020
Linear and nonlinear optical properties of some organoxenon derivatives,Aggelos Avramopoulos|Luis Serrano‐Andrés|Jiabo Li|Heribert Reis|Μάνθος Γ. Παπαδόπουλος,2007,18,Open Access,https://doi.org/10.1063/1.2800023
Using Density Based Indexes and Wave Function Methods for the Description of Excited States: Excited State Proton Transfer Reactions as a Test Case,Juan Sanz Garcı́a|Federica Maschietto|Marco Campetella|Ilaria Ciofini,2017,17,Open Access,https://doi.org/10.1021/acs.jpca.7b10033
